long,lat,yield,variety,seeding_rate,seed_spacing,speed
-91.8475771302952,40.3782379128339,246.705049242436,DKC63-33RIB,37.227476319733675,5.616543512844035,4.9545890637017225
-91.8475771012952,40.378224666833894,241.829310506205,DKC63-33RIB,37.227607013347026,5.616523459023882,4.953363203288162
-91.84757717729521,40.3782115698339,266.10060192176496,DKC63-33RIB,37.2277583055983,5.61650030810528,4.952102042146084
-91.8475773862952,40.378198316833895,257.009968031585,DKC63-33RIB,37.22793924993842,5.616472688328361,4.950763909210858
-91.8475776062952,40.3781853378339,246.46300517440898,DKC63-33RIB,37.228119683515786,5.6164451532414645,4.949446256333629
-91.84757811729521,40.378172079833895,226.65029267671798,DKC63-33RIB,37.22836435128951,5.616407939111659,4.947966023218465
-91.8475784242952,40.3781588568339,227.03222367094298,DKC63-33RIB,37.22856564748598,5.616377256008734,4.946584737310853
-91.84757868929519,40.3781455928339,237.605036541918,DKC63-33RIB,37.228758512126845,5.616347841196639,4.945219312132441
-91.8475788262952,40.3781324848339,235.790079384717,DKC63-33RIB,37.22892277884861,5.616322736526888,4.943928513837535
-91.8475792402952,40.3781192568339,254.662635881044,DKC63-33RIB,37.22914668590031,5.616288648987702,4.94249657907424
-91.84757935129521,40.3781059568339,256.540482777666,DKC63-33RIB,37.2346193480675,5.615464138103757,4.939647713451519
-91.8475796082952,40.3780925788339,248.173998056987,DKC63-33RIB,37.24143443101803,5.614437468483909,4.936340013042188
-91.84757968829521,40.3780793548339,254.142412365081,DKC63-33RIB,37.24812755878946,5.613429167458405,4.9331540012969946
-91.84757997229521,40.3780659918339,226.101112413438,DKC63-33RIB,37.25494182137561,5.612402621980101,4.929836899968101
-91.8475799512952,40.3780526898339,246.104090824947,DKC63-33RIB,37.26164906354791,5.611392192577152,4.9266808446352375
-91.8475802642952,40.3780393588339,237.569785815018,DKC63-33RIB,37.268454427106924,5.610366988311547,4.9233574278958026
-91.8475803212952,40.3780260188339,223.268573175871,DKC63-33RIB,37.2752003419843,5.6093507345694125,4.920154855377821
-91.8475803152952,40.3780126968339,237.957717375273,DKC63-33RIB,37.2819214260456,5.608338220229841,4.916986833401401
-91.84758044829522,40.377999344833896,235.840961855516,DKC63-33RIB,37.28869239351751,5.607318193942362,4.913744893043862
-91.84758076329521,40.3779859838339,222.45543227185902,DKC63-33RIB,37.295513395678064,5.606290633802383,4.910413374873043
-91.84758153829522,40.377972806833895,225.500535586152,DKC63-33RIB,37.30235652981388,5.605259749004695,4.906904661214048
-91.8475825862952,40.3779594958339,219.809696734843,DKC63-33RIB,37.309335523025915,5.604208403001878,4.9032328993988665
-91.84758241629521,40.37794620183389,219.13926186256901,DKC63-33RIB,37.316001483876434,5.6032041894582125,4.900150330148079
-91.84758146629521,40.377932860833894,231.00868067714902,DKC63-33RIB,37.322496191585095,5.602225758710171,4.897431298144468
-91.8475811552952,40.377919560833895,227.765888908345,DKC63-33RIB,37.329129935514786,5.601226395661504,4.894415039385052
-91.8475813982952,40.3779062318339,239.96849247414698,DKC63-33RIB,37.33591679248464,5.600203977925684,4.891125727779215
-91.8475818662952,40.3778929458339,239.412606463199,DKC63-33RIB,37.34273819213886,5.599176361053455,4.887738557526862
-91.8475822752952,40.377879675833896,246.891024861282,DKC63-33RIB,37.349536770070856,5.5981521810012405,4.884383540118193
-91.8475833302952,40.3778663368339,249.13620009872997,DKC63-33RIB,37.35181963532105,5.597806649482564,4.883467774592926
-91.8475835452952,40.3778530198339,237.62999888212502,DKC63-33RIB,37.35099871252973,5.597927671827593,4.884652996467485
-91.8475834782952,40.3778395028339,252.020900255774,DKC63-33RIB,37.35020664501389,5.598044340842726,4.88592701898097
-91.8475838512952,40.3778262438339,246.83321834518998,DKC63-33RIB,37.34936634878381,5.598168274663271,4.887067515637395
-91.8475840552952,40.3778128758339,239.532818388908,DKC63-33RIB,37.34854398928963,5.598289504689266,4.888260219677251
-91.8475842162952,40.3777993998339,234.128267913824,DKC63-33RIB,37.34772143270124,5.598410748175702,4.88947367358103
-91.84758429329521,40.3777861118339,231.00191527317799,DKC63-33RIB,37.34692215582866,5.598528531491626,4.890690549484891
-91.8475846222952,40.3777726938339,223.302021825624,DKC63-33RIB,37.344673366563775,5.598865767585699,4.893049004665035
-91.8475845572952,40.3777591668339,227.44308822715698,DKC63-33RIB,37.33312189161451,5.600612057943145,4.90344993132714
-91.84758449429519,40.3777456988339,218.93040439707698,DKC63-33RIB,37.3216203485872,5.602350799585515,4.913805238339237
-91.8475841702952,40.3777321698339,249.35040710309102,DKC63-33RIB,37.31013529589042,5.604087089847601,4.924246099738287
-91.8475837512952,40.3777186958339,262.072051458482,DKC63-33RIB,37.29872227110971,5.6058125064926,4.934658795095688
-91.84758370829522,40.3777051228339,247.81391309268298,DKC63-33RIB,37.303997116492404,5.605050351814217,4.9397920579949846
-91.84758378829521,40.3776915788339,245.603673151119,DKC63-33RIB,37.326828019578194,5.601670865318103,4.939367642994414
-91.84758382829521,40.3776780758339,238.577168676774,DKC63-33RIB,37.34961979897759,5.598297122639911,4.938944272053808
-91.8475844402952,40.3776646698339,254.069025084449,DKC63-33RIB,37.37181617462112,5.595012195241095,4.938527407395734
-91.84758515629521,40.377651331833896,248.102052675311,DKC63-33RIB,37.393819173443916,5.591756016337074,4.938113305695181
-91.8475852602952,40.3776379038339,243.29969173167302,DKC63-33RIB,37.41643591712122,5.588408259653282,4.93769267513116
-91.8475854942952,40.3776246288339,241.905247237617,DKC63-33RIB,37.438696010335434,5.58511345120476,4.937277631544611
-91.8475857912952,40.377611340833894,231.368207040619,DKC63-33RIB,37.4609305543946,5.581822499570248,4.936862561563402
-91.8475860802952,40.3775980908339,241.56713363421798,DKC63-33RIB,37.483106907551445,5.578540152232798,4.936448635273442
-91.84758611729521,40.3775849248339,239.99267957589402,DKC63-33RIB,37.505331372902575,5.575250383574418,4.93603581845831
-91.8475863342952,40.377571811833896,221.382816204165,DKC63-33RIB,37.52733048666918,5.571994186833013,4.935625754171935
-91.84758676329521,40.3775586228339,246.749583947861,DKC63-33RIB,37.549298139153095,5.568742899104915,4.935214589201896
-91.84758716429519,40.3775455138339,261.166532762023,DKC63-33RIB,37.571151700958595,5.565508466564407,4.934805764445443
-91.8475877272952,40.3775323358339,255.941630736992,DKC63-33RIB,37.59299968556805,5.562275052091474,4.93439575587852
-91.8475876372952,40.3775190728339,270.233533353232,DKC63-33RIB,37.61548389068268,5.55894668412642,4.933979127069154
-91.8475877912952,40.3775058698339,265.938248699631,DKC63-33RIB,37.63768263796432,5.555660861450538,4.933565857884106
-91.8475884002952,40.3774926938339,246.396868057439,DKC63-33RIB,37.659492544442735,5.552433138213648,4.933156190571582
-91.84758833829521,40.3774794888339,245.708424049874,DKC63-33RIB,37.681857601034885,5.549122440672975,4.932741550853655
-91.8475885472952,40.3774664528339,243.29403598512502,DKC63-33RIB,37.70373260847764,5.5458846054660915,4.932333853757654
-91.8475887312952,40.3774533638339,243.48682884246298,DKC63-33RIB,37.72571605082908,5.542630689299664,4.931924342592902
-91.8475890852952,40.3774402158339,246.354261615389,DKC63-33RIB,37.747670980212106,5.539381195811642,4.931514009771885
-91.8475893022952,40.3774271348339,247.805520037337,DKC63-33RIB,37.776300035626704,5.535156310651526,4.92939667981566
-91.8475896842952,40.377414094833895,238.335184331923,DKC63-33RIB,37.81160138771591,5.529957009848878,4.925526844273564
-91.84758967229521,40.3774010078339,214.796041999896,DKC63-33RIB,37.84695924871544,5.52474826687665,4.92173496398018
-91.84758959629521,40.3773878468339,258.656096992412,DKC63-33RIB,37.88028790297758,5.519841601758757,4.919120584302682
-91.84758976229521,40.3773747408339,238.79548493962002,DKC63-33RIB,37.89313864199747,5.517982886638675,4.927343299883658
-91.8475900322952,40.3773616388339,227.65820635683997,DKC63-33RIB,37.905027157046234,5.516266074835908,4.9324878565382
-91.8475902902952,40.3773486068339,242.75753314772498,DKC63-33RIB,37.915006910457336,5.514830137705381,4.9321803899862
-91.8475905532952,40.3773355218339,252.448862002271,DKC63-33RIB,37.92503052804934,5.513387886468275,4.931872028435296
-91.84759124729521,40.3773223498339,253.44347844720403,DKC63-33RIB,37.935476883258595,5.511884515421258,4.931600235564927
-91.84759212129521,40.3773093908339,264.10085373043,DKC63-33RIB,37.945912945534445,5.5103824991248835,4.931350041683075
-91.84759235829522,40.377296211833894,249.07239167617402,DKC63-33RIB,37.955985434741585,5.508933235087718,4.931036955774657
-91.8475929372952,40.3772830148339,264.81165701891604,DKC63-33RIB,37.96635512398937,5.507440974276533,4.930754182213845
-91.84759336829521,40.3772696908339,260.455550497581,DKC63-33RIB,37.976697206882704,5.505952788757699,4.930454870836393
-91.8475939422952,40.3772564788339,249.74744111020598,DKC63-33RIB,37.987073988789554,5.504459511049176,4.930171266820915
-91.8475942252952,40.3772431338339,259.38323632224603,DKC63-33RIB,37.99685631064946,5.503049947884841,4.93005725713376
-91.84759423229521,40.3772299128339,260.815329707599,DKC63-33RIB,38.0057011209486,5.501772718382455,4.930192374901567
-91.8475938502952,40.3772166238339,232.955155232595,DKC63-33RIB,38.014157018643516,5.50055119214971,4.930342311305541
-91.84759201629521,40.3772031408339,226.982390863254,DKC63-33RIB,38.02112125862446,5.4995433604975945,4.930546947949225
-91.84759051229521,40.377189710833896,230.560615684772,DKC63-33RIB,38.02841855683078,5.498487821813389,4.930739061498795
-91.8475903062952,40.3771762958339,228.97522275244998,DKC63-33RIB,38.03715519833206,5.497225961799217,4.930883898479771
-91.8475906852952,40.3771630388339,251.413774358191,DKC63-33RIB,38.04643945290375,5.495885711979029,4.931005879657948
-91.8475909842952,40.3771496858339,248.07100599429,DKC63-33RIB,38.05569854503884,5.494549001603197,4.93113174813949
-91.84759153329522,40.3771363128339,242.768987506823,DKC63-33RIB,38.065250159676445,5.493170343624129,4.931248745328132
-91.8475919112952,40.377122986833896,242.568029169218,DKC63-33RIB,38.074579417617045,5.491823593900815,4.931371469313131
-91.8475922102952,40.3771097988339,254.385121286148,DKC63-33RIB,38.083728222797994,5.490502809548879,4.9314956483331756
-91.8475928282952,40.3770965948339,247.30821825887298,DKC63-33RIB,38.093243923421994,5.489129418945296,4.931608410108186
-91.8475928602952,40.3770832018339,243.103898808058,DKC63-33RIB,38.10223161494003,5.487831586053967,4.931744381404365
-91.84759353929519,40.3770700058339,236.941978810977,DKC63-33RIB,38.11181008197253,5.486449203432513,4.931854846704001
-91.84759368129521,40.3770567658339,236.079213734373,DKC63-33RIB,38.120818335340964,5.485148530750616,4.9319852579349694
-91.8475941412952,40.3770434748339,231.894789891692,DKC63-33RIB,38.13021576171999,5.483792033640761,4.93210464659635
-91.84759388029521,40.377030023833896,229.10323534517602,DKC63-33RIB,38.13891505189153,5.482535502632577,4.93225184892305
-91.84759388229521,40.3770166318339,232.343165196777,DKC63-33RIB,38.147868576499945,5.481242568320503,4.932388899108357
-91.8475935842952,40.3770031688339,238.938028043292,DKC63-33RIB,38.156534572670296,5.479990801601158,4.932537567564744
-91.8475937612952,40.376989704833896,245.53785225758202,DKC63-33RIB,38.16573163054857,5.4786629057305944,4.932669001717018
-91.84759397829521,40.376976290833895,256.55827759160996,DKC63-33RIB,38.17493993283093,5.47733343318095,4.9327984717392575
-91.8475943412952,40.3769628578339,261.81913052597196,DKC63-33RIB,38.184323960950564,5.475978756699643,4.932922835877898
-91.8475944352952,40.376949381833896,267.273890573926,DKC63-33RIB,38.19343636045098,5.4746629882739395,4.933057406157106
-91.8475947812952,40.3769358628339,265.083809150297,DKC63-33RIB,38.2028588889736,5.4733027321233365,4.933183268036554
-91.8475947742952,40.3769222178339,245.740566890244,DKC63-33RIB,38.211971470706885,5.471986818523453,4.933323235467542
-91.8475951602952,40.3769087428339,253.584560301885,DKC63-33RIB,38.22140925407862,5.470624406564136,4.93344719465205
-91.8475960962952,40.3768951388339,250.80776989836897,DKC63-33RIB,38.23154740139031,5.469161505570566,4.933552507322296
-91.8475965962952,40.3768816528339,258.038223058377,DKC63-33RIB,38.24111983161242,5.467779784045986,4.933672440447199
-91.8475965652952,40.3768681638339,265.34339777617697,DKC63-33RIB,38.25968177234732,5.465117076936776,4.933853725243161
-91.8475971262952,40.3768547018339,251.957738450565,DKC63-33RIB,38.28165275855978,5.461967913443764,4.934025380169443
-91.8475972022952,40.3768411638339,260.779979496127,DKC63-33RIB,38.30328398464091,5.458867522485697,4.934216083516875
-91.8475972562952,40.3768276648339,257.734332010888,DKC63-33RIB,38.324832202172665,5.455779032455774,4.934407044155069
-91.84759753329521,40.376814125833896,236.136354794386,DKC63-33RIB,38.34665598681355,5.452651011173321,4.934590317732826
-91.84759749829522,40.376800520833896,241.503420948385,DKC63-33RIB,38.368288450307524,5.449550460045938,4.934786089708412
-91.8475975352952,40.3767869158339,245.982136105574,DKC63-33RIB,38.383081051241824,5.447467286300093,4.934940599224826
-91.8475973982952,40.3767733548339,260.795001202251,DKC63-33RIB,38.29655397256557,5.460448139284473,4.934536174207152
-91.8475982032952,40.3767599238339,270.889593593657,DKC63-33RIB,38.206698555109774,5.473927426834136,4.9340725651167885
-91.8475987002952,40.376746252833904,270.030999821304,DKC63-33RIB,38.11666243451275,5.487434111130751,4.9336222835151675
-91.84759961129521,40.3767327948339,269.563663814682,DKC63-33RIB,38.0261650179142,5.501009611843025,4.9331507449811065
-91.84759989729521,40.3767191548339,276.115040695148,DKC63-33RIB,37.937260694927886,5.5143467019066765,4.932715553728524
-91.84759938329522,40.3767056358339,279.046937438604,DKC63-33RIB,37.85266980789677,5.527037441205692,4.932337682738433
-91.8475991452952,40.3766920398339,244.887160334999,DKC63-33RIB,37.766364263851806,5.539985154113968,4.931938960985003
-91.84759917729521,40.376678546833894,244.01610562811,DKC63-33RIB,37.67952712486201,5.553012364187617,4.931525280670848
-91.84759921729521,40.3766650618339,260.668463293149,DKC63-33RIB,37.59270602797633,5.56603716016191,4.931111308058316
-91.8475991942952,40.3766513278339,237.79487082541198,DKC63-33RIB,37.50456350618033,5.579260254141002,4.930693964316974
-91.8475993562952,40.376637711833894,242.481172203686,DKC63-33RIB,37.416361466079735,5.592492104141467,4.930267817676674
-91.8475995192952,40.3766239698339,233.67749983724,DKC63-33RIB,37.32734542647229,5.605846068779714,4.929837761013058
-91.8475996702952,40.376610321833894,234.789936094128,DKC63-33RIB,37.23898639863635,5.6191014802366634,4.929411375786129
-91.8475999342952,40.376596640833895,238.14555704507802,DKC63-33RIB,37.14991588050024,5.632463523324587,4.928976408856199
-91.8476004972952,40.3765830718339,239.791505832861,DKC63-33RIB,37.0602434152977,5.645915590650128,4.928524813786913
-91.84760084829522,40.376569363834,262.627012418559,DKC63-33RIB,36.97061487834236,5.659361265991974,4.928083191124516
-91.8476010402952,40.376555621833894,258.943877734351,DKC63-33RIB,36.881470658674885,5.672734433004746,4.927651190378636
-91.8476012522952,40.3765418908339,256.79863425505,DKC63-33RIB,36.847905100562166,5.677654052029133,4.927722596341597
-91.84760153829521,40.3765281818339,252.907304673287,DKC63-33RIB,36.859574913836994,5.675692933440083,4.928201806677388
-91.8476019302952,40.3765144768339,252.26234625088298,DKC63-33RIB,36.87071886515729,5.673810777969092,4.928673279619627
-91.8476017672952,40.3765007128339,227.48074678557498,DKC63-33RIB,36.88465245644838,5.671509152679405,4.929186651553934
-91.8476020302952,40.3764869448339,227.307249503249,DKC63-33RIB,36.89649182971011,5.66952168841576,4.929669659673542
-91.84760233629521,40.3764732848339,257.236077050471,DKC63-33RIB,36.908016397845685,5.667583113942063,4.930145651581948
-91.84760240929519,40.3764595688339,255.022454803915,DKC63-33RIB,36.92074190621893,5.665463488597705,4.930640371876818
-91.8476027002952,40.376445938833896,251.734970040583,DKC63-33RIB,36.932311728858316,5.663518583885368,4.9311163445668615
-91.8476034362952,40.3764321788339,252.10582587858102,DKC63-33RIB,36.941813962865965,5.6618819131790135,4.931565185386667
-91.8476036742952,40.3764185258339,249.429459093429,DKC63-33RIB,36.95366675049965,5.659894199035795,4.932045792224847
-91.84760383329521,40.3764048498339,234.30765496273,DKC63-33RIB,36.96593055205844,5.657844462641228,4.932532895298975
-91.84760342729521,40.376391161833894,239.33136623805402,DKC63-33RIB,36.980988405443235,5.655375314930037,4.933060900404234
-91.8476040792952,40.3763775988339,245.234688725945,DKC63-33RIB,36.99071639888761,5.65370779048442,4.933508576552208
-91.84760431829521,40.3763639258339,270.630998963708,DKC63-33RIB,37.00258334141691,5.651717645918394,4.933989840770487
-91.8476046992952,40.376350399833896,268.475690292316,DKC63-33RIB,37.01361070175118,5.649855728000658,4.934455576966121
-91.84760522129521,40.376336819833895,255.4038343371,DKC63-33RIB,37.026319267191894,5.647741000488128,4.934946015536981
-91.8476056162952,40.3763232778339,267.752768113515,DKC63-33RIB,37.07239106286413,5.640624763139356,4.935907157985746
-91.84760547229521,40.3763096358339,238.99494563615798,DKC63-33RIB,37.11885734173914,5.633447528951558,4.936877272598746
-91.8476056842952,40.3762960518339,235.091792481946,DKC63-33RIB,37.16509047617189,5.626306349140649,4.937842033290808
-91.8476057492952,40.376282516833896,308.630893883776,DKC63-33RIB,37.211171483550835,5.619188649355439,4.938803819789326
-91.8476057052952,40.3762689738339,288.964618981205,DKC63-33RIB,37.257290646973225,5.612065042882199,4.939766551961477
-91.8476062662952,40.3762553528339,335.374537481417,DKC63-33RIB,37.19780175568301,5.621724764939599,4.921378570884727
-91.84760668829522,40.3762416588339,297.884347412511,DKC63-33RIB,37.10404480506194,5.63683123028099,4.896680310174007
-91.8476071602952,40.3762280518339,273.567145852547,DKC63-33RIB,37.01090454771214,5.651838361115287,4.87214359256222
-91.8476077652952,40.3762143428339,265.71893735268503,DKC63-33RIB,36.91711780664439,5.66694972822132,4.847434325757008
-91.8476078762952,40.3762005858339,241.55518849470297,DKC63-33RIB,36.82280452889017,5.682145656483984,4.822594927384217
-91.84760794329522,40.376186975833896,273.43271565659,DKC63-33RIB,36.72948193225581,5.697181940538303,4.798017185682287
-91.84760846229521,40.376173190833896,276.659574773861,DKC63-33RIB,36.63513956671468,5.712382782630248,4.773163080086061
-91.8476090802952,40.3761594278339,263.75849621425203,DKC63-33RIB,36.540987638519795,5.727552996354856,4.74835741640872
-91.84760956829521,40.3761457878339,228.16455015128503,DKC63-33RIB,36.44762742876868,5.742595575087937,4.723762497795925
-91.84760960629521,40.3761320638339,220.2195604661,DKC63-33RIB,36.353511336831176,5.75775969189367,4.6989762893221805
-91.84760943829521,40.3761182918339,283.688285469876,DKC63-33RIB,36.258983739361554,5.772989996256722,4.674085268528593
-91.8476095502952,40.3761043528339,308.131812050424,DKC63-33RIB,36.163422544843854,5.788386990895757,4.648917212952568
-91.84760989829522,40.3760904468339,241.772515073779,DKC63-33RIB,36.068181955051465,5.803732460726337,4.623829512735238
-91.84767671229521,40.376115816833895,216.763484790128,DKC63-33RIB,36.26887818236206,5.771433249506691,4.675529029425139
-91.8476760212952,40.3761280058339,251.367244310346,DKC63-33RIB,36.35220507618152,5.758007137432061,4.6974851720235575
-91.8476755352952,40.376140900833896,255.915887719625,DKC63-33RIB,36.440456219124755,5.743787738677625,4.720734579042172
-91.84767560329522,40.3761546158339,231.439267475824,DKC63-33RIB,36.534552919041545,5.728626805356992,4.745513849790489
-91.84767535229521,40.3761683388339,219.210362203653,DKC63-33RIB,36.628577076958045,5.713477382472551,4.770279526274621
-91.8476751792952,40.376182210833896,233.388627771499,DKC63-33RIB,36.72365436224201,5.698158321895265,4.795321197531629
-91.84767583229521,40.37619608683389,253.128796477542,DKC63-33RIB,36.819088998947905,5.682782144345239,4.820442711006582
-91.8476760922952,40.376209989833896,254.596163952518,DKC63-33RIB,36.91455185578077,5.667401201116171,4.845578444128206
-91.84767628829522,40.3762237628339,248.315002073241,DKC63-33RIB,37.00909749575135,5.652168005314264,4.87047373281647
-91.8476762592952,40.3762376578339,251.642454769103,DKC63-33RIB,37.10439005086648,5.63681434038601,4.895569608413103
-91.8476759912952,40.3762514348339,231.10234917939,DKC63-33RIB,37.198777798254355,5.621606326072011,4.920431330112931
-91.8476754502952,40.376265146833894,223.96505675802,DKC63-33RIB,37.26333735855146,5.611139430309595,4.939797287878954
-91.8476741922952,40.3762789738339,241.643951988965,DKC63-33RIB,37.21638154339726,5.618392110450789,4.938818874224001
-91.8476731592952,40.37629274183389,244.65748408409303,DKC63-33RIB,37.16960409480532,5.625617266949216,4.937843875693365
-91.8476726372952,40.3763064968339,250.97677138651798,DKC63-33RIB,37.122819739003845,5.632843551643761,4.93686803342788
-91.84767273829522,40.3763203078339,271.94631094467996,DKC63-33RIB,37.075782310747115,5.64010900084255,4.935886055750704
-91.84767339329521,40.3763340218339,245.868280042383,DKC63-33RIB,37.02901969441347,5.647332068843722,4.93490905595809
-91.84767316829522,40.3763478488339,240.081306357042,DKC63-33RIB,36.98196043171925,5.654600851497079,4.933927068810606
-91.8476729072952,40.3763616688339,215.68792550607898,DKC63-33RIB,36.93492860961786,5.661865391336694,4.932945703730324
-91.8476724742952,40.376375352833904,253.685600870323,DKC63-33RIB,36.88837710052955,5.669055721027222,4.931974599968204
-91.8476715992952,40.3763892578339,259.005171599944,DKC63-33RIB,36.84111733584895,5.6763553953917825,4.930989317473981
-91.84767051229521,40.3764028498339,265.78832931367003,DKC63-33RIB,36.794944585889326,5.683487143199542,4.930027015092898
-91.8476701282952,40.3764166658339,271.969199581334,DKC63-33RIB,36.74793870160468,5.69074766190821,4.929046359814073
-91.8476707442952,40.376430325833894,268.470013290642,DKC63-33RIB,36.70136386421437,5.697941720751702,4.928073333030626
-91.8476712462952,40.376443866833895,268.936241684638,DKC63-33RIB,36.65520564547801,5.705071414683548,4.9271091586344395
-91.8476717852952,40.3764574538339,255.64990115733397,DKC63-33RIB,36.60888708858441,5.71222587900837,4.9261415867544684
-91.84767129829521,40.3764709928339,242.867318289333,DKC63-33RIB,36.57056769583018,5.718179728601633,4.925290218326067
-91.8476704722952,40.3764847088339,244.448945551558,DKC63-33RIB,36.56155068433923,5.719742920679783,4.924849427000343
-91.8476703262952,40.3764983468339,250.64531463114,DKC63-33RIB,36.54925911015537,5.721796241649717,4.924362777982147
-91.84766997229521,40.37651198183389,244.042893742906,DKC63-33RIB,36.5379947901141,5.723695384541499,4.923891135026807
-91.84766915629521,40.3765257178339,241.20755396487598,DKC63-33RIB,36.528909448999435,5.7252691355707155,4.923448898511657
-91.8476685372952,40.3765393658339,234.867358043263,DKC63-33RIB,36.51893784210536,5.726974515437554,4.922995760692602
-91.8476679342952,40.3765530288339,235.210121944668,DKC63-33RIB,36.569140005923536,5.719527527016325,4.9230877164166555
-91.8476675832952,40.3765667628339,240.11266666940898,DKC63-33RIB,36.65893559963201,5.7060567899504395,4.923530132078762
-91.8476678952952,40.376580420833896,252.37817269919898,DKC63-33RIB,36.74531242989087,5.693098313592547,4.9239257840724004
-91.8476673542952,40.3765939918339,264.694247884642,DKC63-33RIB,36.83490050611498,5.679658885678531,4.924375965323241
-91.8476671042952,40.3766077638339,272.363842504694,DKC63-33RIB,36.92449384095674,5.666218396953583,4.924812769222385
-91.8476671212952,40.376621411833895,253.997847187608,DKC63-33RIB,37.01211031237526,5.653074226249055,4.925227892196112
-91.84766700429519,40.376635165833896,252.142647195811,DKC63-33RIB,37.10100013594109,5.639739153459637,4.925655231147852
-91.84766682629521,40.3766487818339,260.85955624045897,DKC63-33RIB,37.18927289557215,5.626496709121026,4.926082450381838
-91.84766666629521,40.3766623608339,263.612363874115,DKC63-33RIB,37.27722836193643,5.613301848051634,4.926507334450786
-91.8476665312952,40.3766760758339,239.16806516991403,DKC63-33RIB,37.365947160910075,5.59999244905798,4.926934690576081
-91.8476664612952,40.3766895908339,242.235258546905,DKC63-33RIB,37.453093614193904,5.586918871402874,4.927351589301885
-91.84766624829521,40.3767030478339,246.682241127232,DKC63-33RIB,37.54049946069401,5.5738065134019745,4.9277763053555965
-91.8476663652952,40.3767167088339,244.30431021503298,DKC63-33RIB,37.627757462476,5.560716026590877,4.92818512110759
-91.84766653929519,40.3767303048339,223.438418973741,DKC63-33RIB,37.71434588520812,5.547725936245331,4.928588133244343
-91.8476667062952,40.376743826833895,223.684416065507,DKC63-33RIB,37.80048978026112,5.534802540137022,4.928989357647843
-91.8476664042952,40.3767572958339,225.50612834687198,DKC63-33RIB,37.88836610769367,5.5216196841166685,4.929420406013581
-91.8476660312952,40.3767707338339,242.51770394242698,DKC63-33RIB,37.976357071234226,5.508419696820702,4.929855268524264
-91.8476657962952,40.3767841698339,249.844189849536,DKC63-33RIB,38.06372522731796,5.495313013664042,4.930280818899375
-91.84766498229521,40.3767978458339,264.574446885708,DKC63-33RIB,38.1551946071932,5.481591609138731,4.9307525037991145
-91.8476641102952,40.376811424833896,255.85716149786498,DKC63-33RIB,38.24629709806495,5.467925299212624,4.9312251183690705
-91.8476641602952,40.3768250338339,258.04591416786303,DKC63-33RIB,38.33351712615733,5.454840571791227,4.931636839619527
-91.8476639492952,40.3768387008339,256.762999143602,DKC63-33RIB,38.370621252802394,5.44920581257159,4.931779305947865
-91.8476641962952,40.376852366833894,237.869951394087,DKC63-33RIB,38.349093064870075,5.452291385173659,4.931574810561368
-91.8476644322952,40.376865985833895,247.976878805586,DKC63-33RIB,38.327629272699674,5.455367729707224,4.931371394399558
-91.84766493829521,40.3768796528339,246.384799406234,DKC63-33RIB,38.31876851054242,5.456647327237794,4.9312118102766265
-91.84766468829521,40.376893285833894,240.92819089579498,DKC63-33RIB,38.30937697901402,5.458003220231932,4.931081295920633
-91.8476646962952,40.376906744833896,232.497493751256,DKC63-33RIB,38.30038983737832,5.459301020790078,4.930943196668993
-91.8476647962952,40.3769202918339,218.78354805343798,DKC63-33RIB,38.291446604852545,5.4605925889061995,4.930800856375102
-91.8476641412952,40.376934099833896,242.784969679786,DKC63-33RIB,38.28148587223332,5.462030200959082,4.9306832534084455
-91.8476636112952,40.3769476548339,244.610511785907,DKC63-33RIB,38.27183382348777,5.463423384518141,4.930563702910507
-91.8476622862952,40.3769613798339,249.781495924728,DKC63-33RIB,38.26118043489624,5.464960231315338,4.930471273674696
-91.8476614032952,40.3769749838339,262.089987976818,DKC63-33RIB,38.251101468316264,5.466414648667333,4.930364036876252
-91.8476608832952,40.3769886408339,268.040355637345,DKC63-33RIB,38.241392408338534,5.467816076720314,4.9302430789414835
-91.8476605972952,40.3770022988339,265.689812280362,DKC63-33RIB,38.231943968429555,5.469180145222355,4.930113615561417
-91.84766184729521,40.3770159988339,263.90898632846296,DKC63-33RIB,38.223612962362964,5.470381819225943,4.930178530240583
-91.8476624352952,40.377029606833894,251.730269081031,DKC63-33RIB,38.21390338732326,5.471778294133178,4.9305767254133634
-91.8476621452952,40.3770433108339,231.492413490036,DKC63-33RIB,38.20339351448137,5.4732905203274544,4.930898364538743
-91.84766229429519,40.3770569418339,240.658647961875,DKC63-33RIB,38.19330252466003,5.474742175658045,4.931257647328874
-91.84766269829521,40.3770705058339,223.800984258999,DKC63-33RIB,38.18347328159945,5.476155995698949,4.9316381719047175
-91.84766241829522,40.377084123833896,242.147562236449,DKC63-33RIB,38.17303614982228,5.477657749856424,4.931958528518827
-91.84766140829521,40.3770976498339,238.05921288112202,DKC63-33RIB,38.16206237659698,5.479237220220853,4.932210873986781
-91.84766080929519,40.377111351833896,234.074630103213,DKC63-33RIB,38.15129766665211,5.480786325452193,4.932504662221758
-91.8476597052952,40.3771250328339,236.23758780717498,DKC63-33RIB,38.140129762669005,5.482393790644308,4.932752483712161
-91.8476591602952,40.3771388088339,236.175696292881,DKC63-33RIB,38.1293543962723,5.483944391167991,4.9330530079257935
-91.84765908729521,40.3771524688339,245.85880147487498,DKC63-33RIB,38.11905751128789,5.485425823479196,4.9333930536581345
